uuid,speaker_id,duration
503df116-31cb-4658-bfd4-8187bc01ef14,S4,22.88
4f39dbcb-f1ae-4843-8bd1-63e2978f6eae,S6,54.36
a5269104-2108-44c1-91f2-7b8fb7cc3e9c,S2,20.36
9b9b8150-19b5-4970-8c35-d90b8a2d5cb8,S2,8.76
efce6597-680b-48aa-9c41-d362ecf1e530,S6,5.12
0f578a6c-beb3-48ac-8e14-fcc5435bb8e8,S6,22.28
520b7187-34be-48ca-b383-2596a5822d49,S3,8.4
da45848d-9288-48dd-af1d-a651bd63e347,S2,43.28
51f95586-2dde-4136-af11-bad35c888fb2,S2,22.84
2c099a53-3be6-4573-ab80-79a8f574ba7a,S1,83.12
7ca27e84-f7fa-4402-8026-dea443df94e9,S5,56.8
5c7d1b17-7745-4bb9-9e14-f9ac11834bbe,S6,77.2
855cc83e-c2be-4e82-a686-64a7acccbc7b,S2,70.48
3bb42138-e12c-4b84-bb6a-6ffbd7b40220,S3,158.4
9b69337f-d852-4538-b0f8-5e244d8e440c,S1,61.44
e0c20dbc-0a0a-432f-b92f-5a1df161bfef,S5,6.16
8ae84ee0-0e10-4aaf-a8d1-e3bbf0a4f872,S5,103.0
eff4f640-da83-49e7-bf3d-0eea234dd660,S2,77.88
8a675a15-85f8-4f5b-8186-122fb1332593,S5,147.68
422fa53b-889c-49b5-b135-ad1fd47c9de7,S2,65.0
b9fa3340-d5d7-4b48-b40a-92e46129ff11,S2,12.28
7447164d-31b7-4f2f-a825-84da46d22ce3,S5,48.12
fa5093d6-6cea-4d00-9608-d2aece8f83db,S5,10.32
a3b883d7-7b63-4377-9472-b63c56be4ac8,S2,84.28
54b3f8e5-261b-48f4-93bd-10bf5a36536c,S5,139.88
1f810912-21c1-4c63-bd4c-f06b5b5e5775,S2,20.64
1cc58de6-265a-4a41-ac47-86276152bcd1,S6,153.84
21b9f051-e4e2-4a03-a09d-b080845da663,S4,114.4
70f2617e-47a6-408d-8180-553ac14c931b,S5,92.6
08e51e49-da8d-4c58-b5c1-f762e880b27b,S1,53.24
805044c4-2688-4140-bb4c-296061307165,S1,35.64
cccd880d-a353-4a71-9a58-ff4ce4d20fb4,S1,44.32
928be8cd-8c64-4d48-8caa-c048b9b7928b,S1,38.56
0751a2a8-0ba5-4d29-9584-b48716d4fd61,S6,25.04
343cead4-9e3a-4899-b19a-56537183feab,S4,37.88
316046ad-ba84-4adf-b0e8-788715489f49,S6,167.64
c478c5ec-0fc2-4050-98c3-6b1a7adda932,S4,14.8
86799a67-1541-4660-899b-7780807dab6a,S4,57.12
c8a816aa-ff3d-4358-82f9-5cfb1deb00ad,S6,28.88
22a3750a-a2cf-4502-b523-129cf0fdcfaf,S4,86.2
e326031b-8e7f-4d0b-b6fe-b4f6c442a670,S5,36.88
543ddb17-642a-4c5a-a296-d338f10a82bd,S2,72.8
27a96d5a-0a27-4363-8c81-cf8a4ceebc96,S5,32.52
7291b048-6820-417b-875d-bbb8e1108eef,S4,35.2
698c0884-4bbd-491c-afa1-dedf9fae45e4,S5,18.44
a0779e3f-0a3b-4ac4-a192-7c55d106b5ac,S4,35.92
85c0e633-b82b-4c80-8958-e38e1c531c9e,S4,38.28
f0ed3141-ae67-4abf-96e1-2f87be61acd4,S4,62.32
7be42e97-8ed5-4768-82e2-4b08ad99399f,S3,56.6
3569289c-928e-47e3-b284-73bbc711d366,S6,87.76
ea7923bb-b916-437e-a65f-977b52bdc385,S6,60.48
2c377e16-4c1b-4797-9ce7-baae46220044,S6,12.0
ec9783ed-6be3-4dff-b6f8-a579d39313fc,S2,59.64
2c577110-acfe-46f3-8d0a-75a6776e8be5,S6,74.04
79eb9d50-b791-4d8d-9615-b3d64d89579d,S6,83.16
2a77a006-71ff-4a05-a91c-659962464a76,S2,128.8
77a0e01c-3a12-4ea9-8ce8-06435a0e06ec,S6,95.68
73a243dc-0881-4a5d-baf7-61bfc17a4ae5,S5,134.6
68e16d51-efce-4e9f-8f78-03ce54542f48,S1,48.36
2556ee22-37a6-4a2b-b65e-f13829bfa04a,S1,74.32
fb2b8d95-531a-47ca-97f7-8ee39637b9b4,S1,124.68
df78e94b-83a4-4b70-bd41-b76c261df20d,S6,107.32
29cbf8a5-b380-4538-8613-d5161bba07bb,S4,11.24
036bc86b-368f-4512-96ec-72bafa71ec2e,S6,36.2
57957d5e-c612-4bfe-ada4-90f5e7b2759c,S4,48.56
b382b21a-ff95-4805-b215-c9459ac469b4,S5,13.84
08cc2c34-c010-4e69-9f4c-dbfc1596d247,S2,17.76
6b1d95bc-6301-418c-82ff-589124985367,S6,123.28
1d792af1-1748-4790-bb76-b5f247be0a9f,S4,89.0
73192c95-fff4-4495-962e-c715ef1ac752,S5,9.88
0d83b577-fed0-4f0b-8d62-0a71ba97a194,S4,5.28
036085bc-2fe4-4b04-a0df-583ce1d34637,S6,14.32
eaa6d21f-189a-407e-9a1b-b3e1ea635331,S3,301.52
3e8e8b87-c30d-4138-8eaa-b66bad989f68,S2,87.08
0d95d70f-70d2-4b72-a521-dfe23247bff8,S3,191.96
ab712fd9-132a-4fbc-b93d-6d9853b57e1f,S3,8.36
b99437ae-0264-4b02-8a9d-eebb784f149e,S2,51.96
8fb2e790-40b7-4d63-af26-c5a7336a7fa0,S6,238.0
608e6ccc-498f-43f9-88e1-64b838af022c,S6,29.44
20998b2d-9d53-4624-9e97-fd666180ea3c,S4,64.48
f88597dc-ad40-4f62-8f77-78e54788fa8b,S1,76.04
c7aba78e-59db-498b-ae1c-3322e60970a9,S1,65.84
c835bc37-a01b-4efb-8a97-827d9ac58a8e,S5,85.08
b326a3c1-100b-403d-a2f4-8fbb85bc8916,S3,88.72
b8d7f046-8e43-4fc5-9c52-2750336b2916,S3,64.68
6cd70647-bf60-4777-b8ea-4794daaafd69,S1,58.68
d19cf043-ef22-4d0e-a11b-92461456d2b0,S3,66.6
dbf78f74-1490-4a92-a976-624d0eeba81e,S3,30.28
49cc299e-537a-43d6-944e-f972a3a71bc3,S1,72.92
234ad612-818b-4fd2-9d4f-0f9a999dd59a,S6,96.56
25d810f5-fe8a-4574-a9e8-21bbcd4f3b1a,S1,14.52
a3370984-3b5f-4a4a-a5e2-522ecc1c6462,S6,87.8
da8e5c6f-8bae-454a-be41-d61c81996a81,S1,53.88
6cec672c-c600-4f65-b98d-53fe99d74309,S5,32.52
d6365a89-b463-4727-a4b0-926b0ab02353,S1,93.24
8ab29d4c-13b7-4445-9d61-52d0e5968002,S5,66.24
c9aba88b-f5a0-4db5-816f-38cff9f9ef42,S4,85.28
f58a403f-84a7-4ebc-8cea-34c56904c7a3,S4,14.04
2fb16195-1de0-4cb9-a207-df10d14a922a,S4,20.08
3ed7d056-9cb5-4d54-9f78-00bd980cf251,S4,91.28
e6bc8d18-e9e5-42f9-90ed-6138488df983,S6,15.24
53c1e085-a57d-4cf4-b40f-4110f78cc17f,S6,69.24
49ef1785-7799-4af1-ab08-424691bf37ac,S1,16.36
2c68f229-6e0e-4345-be42-8415d8f2378c,S3,14.92
3f90d2ec-f96a-4016-b31c-8a0b0a525ee7,S1,10.76
2d440d62-c224-4c7e-9e9f-5c189839a51c,S4,60.68
b14c92c3-089c-4b5b-ae1b-45b68eb0874e,S4,14.2
7e131daa-3b62-48fa-b0c2-c1994ddc3fe6,S5,15.16
2d5836d5-b469-4dfb-9443-d493657b06f2,S5,22.8
180066f4-575f-4266-8e29-d1d3d42d2b7d,S5,62.44
31bc4b22-2bdf-40f7-ad47-46d1463d63a8,S2,75.4
1c6df206-3660-4b70-aecf-15ea80eba3ec,S3,52.16
54dff0b6-989f-42da-a870-cc22cc6f439f,S3,16.96
2495eb92-7926-45df-91f8-6ddc8e4b5ed1,S6,33.68
f12a5d43-ad5c-45b6-b6fa-60509803ce39,S6,16.92
e9208d15-36fd-4543-b490-b31bab0843ec,S1,13.92
433f0b55-04bf-409d-be2f-43b3132bc70a,S4,23.12
a126c1c1-8829-48b9-be24-f5a404cdcec5,S4,16.28
5f70bfaa-1acf-4246-9670-5cd54a1bba23,S4,14.76
c751230c-21c4-41d0-a21f-d12c1bf2e35a,S4,63.52
f50b5df5-1427-44d0-9c17-6ef8324ed400,S5,59.56
38a1d9c8-e100-4fd8-b375-9f1ea248b079,S5,10.84
c5b57678-c2d3-4c44-881d-7e6612a747b8,S2,13.56
62d5ed35-d42a-4c0f-a076-f270b77aed7f,S6,44.12
a8cefaa1-78f2-48a9-8581-7f79794714a3,S2,34.6
8e27a813-8a2f-4ccb-b3b0-cb70e3b0c4a4,S6,17.16
9c81d83e-4755-4c37-9d73-9cb5a14d8b92,S5,11.64
ffd650a0-9671-479c-bfa8-cce628d17ec8,S1,60.0
c4a5af24-cbb7-4224-ad13-71822238a8e2,S1,32.92
eb7b0948-46d7-429f-a74e-750ee1911ae3,S5,19.72
56840acf-81ed-424d-ab4a-336b4e312e4f,S3,124.8
4112c4fb-d56b-4b3a-8715-d420b8bfffd7,S1,40.2
175fffd3-9dcc-4a11-9c39-89e3fdd1012f,S3,9.64
601d5acd-7c0d-49bc-9777-1eb29182b7cf,S2,55.92
3243b7f7-11af-421d-a7ec-a3fcb7023717,S1,37.2
62aee4e4-86e3-44ce-8378-02dd91c60d8c,S1,48.28
0e247c46-77e7-4adc-85f6-cd223e67910a,S5,7.12
9123b6f5-785b-4552-9654-fced221c690d,S4,11.6
a261fab6-d420-4717-8d5f-d10541222739,S4,32.08
7362fd5a-079b-4de2-9414-c31343431b85,S5,22.24
4027a639-8458-4487-a2b8-b4a57fbfab51,S1,56.72
e44236e1-24f2-43d8-8879-3916f4b8066f,S1,42.4
1609bb53-8c2f-47f6-892f-217e60ff9bdf,S5,13.76
c6fe075b-4736-4f24-9547-024f6b2ed216,S1,34.2
30accddb-a1ad-48e2-a30e-203476f4ee93,S5,13.0
2fbcd935-e96a-497b-abac-b111abbad7b3,S1,12.4
b31bcc39-3b0b-429e-bf77-d3ea25fa1255,S1,18.12
f01610d5-23df-404c-8336-9d8432322d7d,S6,13.12
30cf47a8-6e03-4808-b3ed-8be7b0a6afe4,S2,25.36
60fa6535-4b5e-4fa2-b80d-52f8ff82a780,S6,45.88
a67390b9-8d87-46e8-9394-32ba1bd6de40,S2,13.32
56040220-bfbe-4151-af26-969db7345cea,S2,17.6
3760ec5f-5eb8-4f2e-bc94-981c3896bc43,S2,7.92
3a1f463d-8fe2-41db-ac09-660eca897be1,S6,36.6
f1e258df-fbd0-47c3-85d2-33dfa92fa89c,S2,77.44
86697fec-48f2-4f7a-ae86-276397cb15b3,S2,13.12
e566ff78-4935-4a80-856b-e567d8d3a705,S2,42.68
f5fd7676-d3e2-4ef2-ae56-a15b6223c4ef,S1,20.6
8f0e5aa3-333b-4d7b-aa2f-f310a6d47de4,S1,43.8
2be68ff8-593e-4b82-9468-ca9af4ba1907,S3,27.08
6ee0666b-bb55-4587-a200-31bdff78be59,S3,47.0
66ef2058-d335-4dbf-acc6-eeaa429c71ec,S3,118.16
b4d58efc-c9d1-41d8-9df3-397788368149,S3,26.96
fe3a9b9d-82c9-43b4-81d6-387378af8d77,S1,68.36
678a3a23-99ab-432f-8297-31dd316027e3,S1,107.84
01534567-6fab-41dd-8249-61b5b1cf3fac,S6,66.08
ecd96a73-3d07-4ff1-9856-7f492fc2d51e,S1,32.84
d8427895-e03e-48fe-a24b-9d100c6f15df,S6,84.04
2a0384f9-bf07-478f-af2d-e9b46535ba73,S2,18.88
239af2cc-90d7-4318-a598-2eb9355998a4,S2,9.04
76b7f61f-e7cd-4b5f-a3bf-38ca0bd7fd47,S3,70.72
2f18ddc7-794f-48b8-9b7d-02afc8125f5a,S2,83.96
ce62b052-9abf-40d4-93ab-6503a849ba97,S1,107.12
9baf0082-f5b9-4ae5-b507-798117ce9ada,S6,124.68
70f2fa1d-0ee0-449f-83c8-bf7b43918ecd,S1,44.56
defcf059-472b-486a-8e52-780ea06dd140,S6,124.96
1f0fac99-8fc5-42b2-a5b2-3197f3bf0ab0,S4,206.0
7801dc24-c53e-4172-b4f0-4b7b1514f28c,S4,24.48
c057f7c5-a493-4ac4-b30c-623a6ea014d3,S4,84.32
abdfc773-4577-403c-8fa6-99734882bc31,S5,10.08
9dc2e9ca-3053-45ad-a2cb-12051275ced6,S4,81.28
c85b6a8d-05c7-4f59-8cdb-71355be0a4e1,S5,9.96
ebc5b916-adb2-434d-8000-ed1e992f052f,S5,138.48
729cb3c5-aa49-4268-8bca-ca24ed701f32,S4,31.84
6b9b94c8-6a50-4671-b547-90e10fa35fe4,S3,58.96
4b1c35fc-c2a2-40ab-bc47-5d7aab2b05d4,S2,58.6
7e66598d-828a-4d53-9eb9-89ec3a5a75b7,S2,37.44
67aaafdd-8f46-477a-838a-c48ab0a1cc52,S2,29.72
4b506813-1643-40f8-8605-e767335e785d,S2,7.72
67f92366-2b58-4dbd-a6e9-408fb7e8c844,S2,21.52
842a8fb9-3dd8-467f-9abc-5368ac522b52,S5,86.12
09f4092c-9cab-4562-980d-af8bb61e6bec,S1,38.32
13f4cac0-5d2e-4fc1-9508-c15f2d9e7016,S5,11.68
b87f5db2-7f69-433e-afc2-69ab31d3e84d,S4,33.48
3d30cf09-db7a-40f3-9c34-4201c568765c,S3,108.6
7fd06623-a7d0-462b-bbdf-61e5484be354,S1,13.0
a3f5ef4f-553e-4179-858c-990b4f4d8f34,S1,41.2
4e904f5d-1da1-4f0d-8090-cc5b2bfa8650,S3,9.0
6fdbe03a-3e62-405a-934e-5b1802a87223,S1,105.8
ddd3815e-25da-467c-bd90-fac48614c315,S6,69.88
b8318e09-f3e5-4f31-abeb-3e89801ed1d6,S6,44.08
a064ebfd-d3ea-4091-8596-f3eb30409c61,S2,42.88
6ea31fda-a35b-47b0-9a09-8e4303c88c14,S6,15.64
0ec31bda-ec17-4d61-8c80-42f3b628c83f,S6,33.0
029d3e5c-b044-4df6-aad9-831e79d90cf6,S2,75.44
835e4060-bfe0-4223-aaa9-5cdbbc531bb1,S5,33.12
eaa0fa00-968c-4e2d-9054-e997238f7b83,S2,80.04
f092cbea-1ec9-4ddd-a907-ab2960dea397,S5,29.76
74e852f2-d08d-41ac-b9de-792cf174ddd4,S2,7.84
34e4b8e3-4767-4459-9202-ba69eda288fc,S6,47.6
cd2262a4-a274-4a38-a213-bd6366546239,S6,25.64
85068fe2-60fc-4385-9c2c-455ac224fb35,S2,34.32
a76ae245-e75f-4241-b4d6-ed3b771636d5,S2,73.4
e0adc365-dbd2-4d24-aa21-dcbc7a8ddb44,S6,47.44
210614c7-d0f6-4b4d-803d-fb77132230d5,S4,30.88
448214f7-a9c1-460e-80b5-0720788cc832,S4,9.88
891581c5-7937-4ba3-a0b5-03c1a20c2bf6,S1,39.32
ae59416f-6d75-4fcf-ac4f-14a337f95d70,S6,14.44
4da1f3bd-16fd-49f7-a8b9-32e210906de4,S4,14.28
47a5e740-c9ec-4a87-ad1b-54b21b6dab61,S6,93.52
a87b831f-6aad-4efc-af05-162664feac1c,S2,26.44
5c4da4a0-4764-49ef-bfb8-799a637eed01,S2,73.64
fda13c1d-76e0-45cc-a6f3-aa86e144dfe5,S3,65.12
7d3ca6fe-10c9-427f-bf1d-28ef93ef305d,S2,40.36
ca37e7af-cbde-4416-bf21-c0102da2c8fe,S3,9.56
cda1eda3-0eee-4c35-ae04-e3ed7af91b8e,S4,90.88
1562fe64-6f92-4aeb-a033-a7703117f730,S4,63.64
4ce721ec-d398-4d27-bace-ee908f4a3028,S3,72.6
f2a9a2de-ad57-4aeb-9644-e808f3a2c980,S3,36.6
5c2d86dc-a316-4488-ba4d-d3529611db81,S3,25.68
cb2c8e93-1d9e-4240-9285-cf5e980494d1,S4,58.24
3366e177-5d35-4c82-9ec9-23f04c82e930,S4,41.76
d39efdf5-4f42-44ea-8236-197181221fd8,S6,54.36
2033db34-a374-49ec-9bae-5b9418bedb14,S1,126.64
92e4df7f-4050-4939-bad2-5cd0e564ebec,S6,65.32
08528cb8-5af2-4a64-a11a-37bb963a3164,S1,29.36
c73b1551-0b77-49e1-b423-02d87f79005e,S1,121.44
1bedca08-8244-4109-9a55-541b0f271bed,S1,10.08
d0e5111f-665e-49fb-ba53-13da19b6c3d7,S4,114.76
cb9b6ff2-6aad-4101-83d0-981d54868238,S5,54.08
66efa32a-d51c-4ab7-865b-1526c71fbe49,S5,23.76
53df3169-ea6a-4dcd-9e56-8af7ca621ea9,S4,53.32
60d5d78e-9c2e-4180-afae-9cce475fd725,S1,64.84
e61b36b0-7e05-4a21-ba10-c0a4bbf9506a,S1,74.4
6fa68e0c-692f-481d-8ad1-1e073c38a389,S5,14.48
10bdcbe7-afd8-4191-b158-51c784721037,S1,53.0
1decb5b5-7f5a-484b-9c9a-02d096dd2224,S2,85.56
1d477e72-f1bf-42b7-b344-d8155ce0b803,S5,161.92
964418dd-e290-4e04-a279-b6e21e7c3949,S2,86.92
672a0d82-e89a-46d4-9331-06b65579a8d1,S2,66.6
3698a93c-1196-457e-a0a3-0632436b5c36,S1,72.64
f663393a-4259-467e-8091-eb76e50ec3cf,S3,12.64
8bc4fc84-f6ac-4690-a0ab-fb9493c3b2f2,S3,16.68
ab569a95-6624-4ed3-aafd-9b49d914f955,S1,23.16
40ccf4a9-1929-4ece-a500-7b2a061e1a72,S3,48.76
e954e642-635a-4806-9353-cee18c158d7b,S3,20.56
77110f88-a27e-4ae8-b763-20ef66e03034,S1,20.08
cddd959e-b27b-4541-b80c-0bc821a6a638,S2,109.44
8c471f7f-01a6-485b-bb97-e93fb5da0ce2,S2,32.92
34ee1a58-4ad7-402a-8899-e6ae98173f9f,S2,10.24
92f6491e-1d71-4e77-b597-1aa91f3c8efc,S5,34.28
6f1a3777-5c7e-4992-9e93-499ad0fc55c8,S6,13.28
eb2596d0-7e49-46b7-943d-e76bf0c6a819,S6,24.08
53733072-f090-4359-896d-2f2bcfa2d1b4,S1,129.68
38fa3b10-c281-432e-b942-450a199da036,S3,77.2
53951977-4712-4f78-9d39-0aee70780c6a,S1,124.0
fa2601ee-6bff-4147-a3a0-0ad879bb89f5,S1,13.44
00df0fb4-a3c0-4e52-a556-ce9b0dd26f5e,S3,8.28
84185734-2b76-44c2-a02e-0c22217b6374,S3,7.16
59cc5d97-346b-40c3-9a7d-6f6ab9b760ba,S3,35.84
152c320b-4374-4d72-a27d-f8d39c28b538,S3,19.68
a9f0fe6b-b061-4748-931d-ff1032898062,S1,170.64
1832d18d-f899-4e75-ae8d-618bef7ab556,S3,62.88
cc71f53a-61a7-4c63-b65c-85cb84f4bb96,S1,11.44
4c5e58e9-c610-45a0-a02d-a23f10dad6b7,S3,42.76
12f4832f-5e8a-465b-8ee3-ba216518f794,S1,22.36
1c7d515e-4937-4910-bf56-1f84496912c4,S1,11.36
aa8224aa-b12f-4b3b-9a03-00681d15e8fe,S5,13.88
0d38f362-8f69-45fa-93db-81ea4fe38946,S1,69.72
c49a7505-a88b-4867-a999-c294cf10f491,S2,61.6
e81f2ce4-3aaa-4ddf-9e43-1cf0afe2f7ea,S5,33.68
9e325459-ea82-4543-8a18-cfff139b8b02,S5,12.64
f27c552d-0e30-4d65-ab7c-eb7ab68a8b9f,S2,70.92
89eb59ab-2f6b-417a-bce9-8382c75a7a83,S5,18.64
407704bd-55f7-47a9-a3c3-263b486b4f72,S1,82.2
379d4d35-82d9-44c6-a728-2c6472d32c2b,S1,13.8
cf260e70-2282-4fae-a2d7-f899439576db,S1,11.52
a6f6818a-2d68-4c2c-b15b-ffaecd38bf83,S1,13.68
51f22db9-ba4b-4127-803e-95393a59a84e,S1,14.08
c330337d-9dc0-406c-a1e7-184c430ab981,S6,14.84
dea72df9-b176-40b4-baa7-c670817b89b4,S1,54.4
0a99345c-609b-4962-bf19-cef097f0d462,S1,66.08
2b745cdb-5aa6-4412-a43e-7c297c1291d5,S6,20.76
d19481d4-9622-4048-a69c-e3e60e28d1cf,S6,89.6
3546f4fd-6455-4837-bc19-9b3c544a0470,S2,14.28
91ceb7e7-4d99-44b1-8017-33f72bbc2912,S2,16.4
0b6fce26-f517-424f-afcf-80f908fe6630,S5,27.76
7a7b3c1c-f815-42ec-9bd9-d2f0d9700886,S5,18.56
02cec883-b6fd-4b44-8f30-152fea0977d6,S4,13.6
41e5fb48-c4f3-4add-a7b2-85611ca6ff7f,S4,27.56
e15b0b30-031e-4319-a0f9-f7497d5d625f,S6,16.64
5e540199-2d72-40a7-bc26-b1cd0c068348,S6,23.44
777b21d0-0235-4e05-882c-3ecda35d8753,S5,15.84
b622e630-fc8a-449d-aa7d-9ee956971f7f,S5,13.4
2ca5ec9e-afcc-4b5f-8ec2-cb4873d3f2cd,S1,41.32
17ef1785-3544-4afe-9f6d-488acb820e6a,S5,27.08
3d3e0b05-accf-4b54-8dd3-c470af2146a4,S6,216.68
3d903753-2059-497a-8f41-ad03a31e32ac,S2,73.44
3cfc9c7a-38e2-4fff-9ee7-f48f890949b7,S6,174.84
47a4fdb7-ea54-4f22-9fcf-dd599ddb42a5,S6,52.44
f1f5c7ac-0c92-492a-b3ba-d7a16a5005d0,S6,25.12
a1959194-ffaf-40e7-ad5e-29c481dd795f,S1,148.48
98c62eb2-fb85-4a0a-a002-4bbcd5eefc1a,S5,13.88
8d5a84d1-e087-4ac1-b052-2ef00660f66e,S1,25.68
42f01bcc-2488-41ee-82ee-353bf8f65cc7,S5,51.32
0087601c-daad-42f0-86ab-75187dc93e10,S2,65.92
0231021a-fd47-4c18-8b75-7ea110bf370c,S5,70.56
a92c9f0f-28d7-4e34-95c7-9f35b2c58863,S4,181.8
876080e6-bf4f-4399-8bf2-67b0a71ad34b,S5,37.96
60186670-14c6-49e0-8a1a-8a4a8420bfec,S4,18.24
b8c41fdf-4336-4152-a185-0a88b69123f7,S4,63.24
61ae66d4-57b1-49e0-be5d-28d7a276da3e,S5,46.4
f957e68a-db66-4059-82eb-a069981b2c92,S4,26.04
d4990bf5-941e-404c-abd9-9d18a9ca65d2,S6,87.84
61b94e63-d63c-4358-87a2-47e391e414a1,S6,47.84
f58a3d01-baa7-420e-a3d3-9264385aa37c,S2,31.52
acf944b6-10e7-4add-9b9d-1c9e58c540fa,S6,50.68
6024b40b-d482-4422-9ee2-f2df07fe2cd8,S2,38.2
3fed1caa-2d3b-4348-b7af-69a7057422b4,S4,35.12
12f6f765-4f2d-4493-a782-e1571c8faf7e,S1,40.08
66ce549c-c5e9-461a-bbe7-59ebf8e57ffe,S4,102.64
60d66174-ce2a-44ba-a47e-11e8854bde2d,S3,40.56
c7e518bc-b4a9-4842-841c-06eaa839a043,S3,17.96
d8cd19b5-11df-40d5-8051-59e2f85e3c15,S3,34.44
9de759f5-0ca8-48b9-912b-86b680aec51d,S4,182.88
83ab7666-7926-4944-a850-8ad03aadfe74,S6,52.36
11210296-5e3d-4f13-b21a-804f4d71ea11,S2,95.68
a48f71bc-53e1-440a-be45-550213282e8d,S6,200.08
ba63da8a-adef-478d-b495-017e0c0f22b7,S6,166.52
8eeb92ac-c828-49b7-b2c5-47a61683086b,S2,112.56
89f982fd-bb53-4fbe-886d-29880cfaf3df,S6,60.6
99fabf8b-0610-47ac-ba9b-1487d555a66a,S2,13.2
baaec446-4bd2-4959-941a-0e7cc8f60a8e,S1,162.0
a3cd7d0f-244b-49c1-bfc1-66899fec06e7,S5,61.16
df9d64d6-7982-4672-a23d-4e11b4b7b3e5,S5,48.64
19d41302-455f-4ed6-a393-5380681cc489,S1,12.68
0a2dd491-93dd-4ffd-a27e-43fd610fd914,S4,55.48
efa41c34-a2f9-47b8-8233-57eb1273c89b,S5,13.92
722a2ad7-d3f7-4fab-a5e0-18d85b30a7ed,S4,170.96
92c5703b-d88a-4341-901c-c0620675965a,S6,12.36
242cbdc8-0c29-44cd-9474-f09756429ecf,S1,75.84
7cd31902-7866-4166-a60c-8c5d8aaf4077,S2,74.84
ce146709-9f70-42ca-a614-101e32db39cc,S6,66.96
c8b6865f-f988-4e70-9ff4-9cb505b4b3c3,S1,37.68
2925d956-e4d7-4114-904b-30f0547a9f94,S1,23.24
026ac950-9e15-4e24-9da5-ad6da4597bc1,S5,9.68
3751cbf1-03aa-482b-a30b-0e54793eee5e,S5,34.6
97f2c520-a93a-4cba-83df-fce09c4829b3,S2,12.56
5e819ebe-cf33-4382-9525-eeefd5104c5e,S6,97.16
342c11c5-e2d0-42ce-bbe5-7668151a61f4,S6,47.24
e2ec4eb5-77da-4047-ab35-28fb19311759,S6,113.68
2395eb4d-501d-463f-ac50-42f208645fb1,S2,57.08
ef0a9346-192a-475f-b69b-f8d358fbd6d6,S5,22.92
c1ccb264-8f38-47bc-9b5f-d0d468483b5f,S1,161.16
f0ae7811-b375-4aa9-9769-69cc8e7d69c0,S5,22.16
6e169a3c-4600-4465-b4f5-54bfcac37b72,S2,56.16
8c0c0f07-c741-4475-89f4-12b9a8a62ffc,S2,29.44
322e788e-36ba-470e-a13d-4865220883e9,S5,33.8
1b86e5dd-6685-4b3d-a2e0-219e23b44580,S4,22.24
1b0d5e8d-32ca-4899-a139-9b7c0fc20a4d,S3,93.56
ea62640f-e7e6-43b8-a4c4-ec1a42c8c7c1,S4,62.96
e10913ec-bdae-46f7-9271-7fc30e335a55,S3,127.52
1d07f840-39dd-4b24-a01b-5eb7e4050223,S3,40.76
65cfb9a2-19ab-4c98-890a-bb0e3b661862,S2,39.64
4542fc14-f24b-4e60-83f1-849d66228446,S5,54.48
3f49fbac-f8cd-4626-bfb6-f961e9a9bdce,S1,65.36
235dadce-3903-4699-b99b-52553eaa7bb6,S3,22.68
d8fdde62-8a61-414f-a9be-25d95c16b4e5,S2,195.72
6bfda84a-b892-4ab9-9bef-0e9838f13270,S2,40.84
a17441a0-30df-4132-ad63-d72e806add84,S5,62.68
72aea43d-b5d5-4b30-9f10-3858cdeefd57,S5,30.84
106b92a0-cfba-4c58-9b27-ad0858074e17,S4,76.32
fee71ce6-c1fe-4ce0-9e72-d7f24d1dbad6,S5,15.64
88afc345-e5c6-4499-8633-345feee660ff,S4,21.48
277929b5-a0a6-4ca0-abca-e581fcf05f85,S4,33.6
0174984b-f1b1-42ac-b381-b65403b7dbf9,S1,63.72
59dd8f9f-e8b3-4798-846a-fc13ed34cb6e,S6,123.8
42a17752-654e-43a6-924b-4915c9d0dd5f,S6,16.72
f8d0c423-bcda-4148-839f-4a898cd5ff13,S1,118.92
9cf313c6-a8fb-4b34-bb3d-8161d953e4ce,S6,43.88
5b67f51f-10cd-4dd4-9eed-83aeba51acca,S6,14.8
79827b26-ccb1-45c2-a4c3-8a4b863e1903,S4,80.12
73d37c82-6b5e-47da-ba88-29c6e0b89d7b,S1,47.32
809870f5-509b-4b51-b80a-c9661ddf602c,S3,42.72
2b8e0eb5-c50c-425f-82b2-c6899be8e2cd,S1,49.68
2e5519c8-19d1-4bc4-9217-981c704e7b15,S6,51.16
b2949f0b-11a7-4eee-84b4-f21bbe445e4e,S6,14.0
afbad10c-e289-4f72-9a17-59634448c872,S2,37.6
ddf4809b-198f-4bb2-8854-24d5884af1a2,S4,150.04
577839dc-bf66-4cda-b76e-c92c65e8173b,S4,57.6
0e6cb4d5-0735-49d1-84a6-82f0b471fe3c,S5,13.92
52f88023-20a7-49bf-8bc4-386a891c6bfa,S4,42.48
5f5d3f4a-e872-487f-b725-79aa1234f1ce,S5,37.56
6b22dfa1-af39-4bde-900b-4531e6a7a6e7,S1,84.24
da269539-a68e-4d10-a359-2d377958b79b,S5,12.8
37281aaf-04c4-459d-a3e1-b074c1f72ca2,S4,55.92
51232695-fd2d-470e-bc50-1b55ed389432,S6,11.2
6b5d97e6-c80e-446b-a3aa-dec79252a447,S2,16.04
26a8dcc0-1c31-44fa-8acc-f10648f7bbc0,S3,163.76
8b400737-1662-4333-9a21-826ce10187d6,S2,223.72
